Annotation Cluster 1	Enrichment Score: 17.747108291586425
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR026823:Complement Clr-like EGF domain	4	0.19646365422396855	0.573705613724639	P98164, Q07954, Q12805, P98095	2006	28	19139	1.3629824811280442	1.0	1.0	0.9889087656529517
UP_SEQ_FEATURE	DOMAIN:EGF-like 3; calcium-binding	4	0.19646365422396855	0.7260455773728146	P48960, Q12805, P98095, P49747	1988	38	20516	1.086307317589749	1.0	1.0	0.9947164494540331

Annotation Cluster 244	Enrichment Score: 0.4008692050952951
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0017018~myosin phosphatase activity	14	0.68762278978389	0.05765890994989106	P51452, Q13115, P49593, Q13202, P48454, Q05923, P67775, P60484, Q08209, P62140, P53041, P60510, P62714, P62136	2018	76	18913	1.7264488028793492	1.0	0.6574413237665269	0.6378057428966999
INTERPRO	IPR008343:Mitogen-activated protein (MAP) kinase phosphatase	3	0.14734774066797643	0.2823774684851276	Q13115, Q05923, Q13202	2006	10	19139	2.862263210368894	1.0	1.0	0.9889087656529517
GOTERM_BP_DIRECT	GO:0043409~negative regulation of MAPK cascade	7	0.343811394891945	0.2825105807528827	P51452, Q13115, P57071, Q05923, Q13202, Q03135, P56539	2003	43	19357	1.5732099525130907	1.0	1.0	0.9768680566123877
GOTERM_BP_DIRECT	GO:0016311~dephosphorylation	8	0.3929273084479371	0.2891883812500865	P51452, Q13115, Q13202, P60484, Q08209, P78330, P62136, P56180	2003	52	19357	1.4867698452321518	1.0	1.0	0.9768680566123877
GOTERM_MF_DIRECT	GO:0008330~protein tyrosine/threonine phosphatase activity	3	0.14734774066797643	0.28972073300222057	Q13115, Q05923, Q13202	2018	10	18913	2.811645193260654	1.0	1.0	0.9706510138740662
GOTERM_MF_DIRECT	GO:0033550~MAP kinase tyrosine phosphatase activity	3	0.14734774066797643	0.28972073300222057	Q13115, Q05923, Q13202	2018	10	18913	2.811645193260654	1.0	1.0	0.9706510138740662
BIOCARTA	h_dspPathway:Regulation of MAP Kinase Pathways Through Dual Specificity Phosphatases	4	0.19646365422396855	0.38763649690077684	Q13115, Q05923, Q13202, P45983	400	9	1623	1.8033333333333335	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0017017~MAP kinase tyrosine/serine/threonine phosphatase activity	3	0.14734774066797643	0.41096160004895277	Q13115, Q05923, Q13202	2018	13	18913	2.1628039948158877	1.0	1.0	0.9706510138740662
INTERPRO	IPR000340:Dual specificity phosphatase, catalytic domain	5	0.2455795677799607	0.6351736178971581	P51452, Q13115, Q05923, Q13202, P60484	2006	41	19139	1.1635216302312574	1.0	1.0	0.9889087656529517
INTERPRO	IPR020422:Dual specificity phosphatase, subgroup, catalytic domain	5	0.2455795677799607	0.6728282540184761	P51452, Q13115, Q05923, Q13202, Q12974	2006	43	19139	1.1094043451042221	1.0	1.0	0.9889087656529517
UP_SEQ_FEATURE	DOMAIN:Rhodanese	3	0.14734774066797643	0.7118168457994731	Q13115, Q05923, Q13202	1988	25	20516	1.238390342052314	1.0	1.0	0.9947164494540331
SMART	SM00450:RHOD	3	0.14734774066797643	0.7186185901027868	Q13115, Q05923, Q13202	1205	21	10374	1.229875518672199	1.0	1.0	0.9881188118811881
INTERPRO	IPR001763:Rhodanese-like domain	3	0.14734774066797643	0.7533755785046305	Q13115, Q05923, Q13202	2006	25	19139	1.1449052841475573	1.0	1.0	0.9889087656529517
SMART	SM00195:DSPc	4	0.19646365422396855	0.8337946968313028	P51452, Q13115, Q05923, Q13202	1205	38	10374	0.9062240663900415	1.0	1.0	0.9881188118811881

Annotation Cluster 245	Enrichment Score: 0.39566203395994837
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0042824~MHC class I peptide loading complex	3	0.14734774066797643	0.257742326496708	P61769, Q03518, Q03519	2027	10	20587	3.0469166255550073	1.0	0.775158663608471	0.6912196369465368
GOTERM_BP_DIRECT	GO:0019885~antigen processing and presentation of endogenous peptide antigen via MHC class I	3	0.14734774066797643	0.3172403265946975	P61769, Q03518, Q03519	2003	11	19357	2.6356374529115416	1.0	1.0	0.9768680566123877
BIOCARTA	h_mhcPathway:Antigen Processing and Presentation	3	0.14734774066797643	0.7951329768297006	P61769, Q03518, Q03519	400	11	1623	1.106590909090909	1.0	1.0	1.0

Annotation Cluster 246	Enrichment Score: 0.38388711933399566
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	DOMAIN:PLAT	4	0.19646365422396855	0.38766132462541864	P54317, P98161, P56715, P54315	1988	23	20516	1.7947686116700203	1.0	1.0	0.9947164494540331
SMART	SM00308:LH2	4	0.19646365422396855	0.4147299059497947	P54317, P98161, P56715, P54315	1205	20	10374	1.7218257261410788	1.0	1.0	0.9881188118811881
INTERPRO	IPR001024:Lipoxygenase, LH2	4	0.19646365422396855	0.43865270655643496	P54317, P98161, P56715, P54315	2006	23	19139	1.6592830205037061	1.0	1.0	0.9889087656529517

Annotation Cluster 247	Enrichment Score: 0.37636484145548293
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0001732~formation of cytoplasmic translation initiation complex	4	0.19646365422396855	0.25426065636151784	Q13347, P55884, P55010, P60228	2003	17	19357	2.273883292707997	1.0	1.0	0.9768680566123877
GOTERM_CC_DIRECT	GO:0033290~eukaryotic 48S preinitiation complex	3	0.14734774066797643	0.47657719278033156	Q13347, P55884, P60228	2027	16	20587	1.9043228909718795	1.0	1.0	0.8925541941564562
GOTERM_CC_DIRECT	GO:0005852~eukaryotic translation initiation factor 3 complex	3	0.14734774066797643	0.47657719278033156	Q13347, P55884, P60228	2027	16	20587	1.9043228909718795	1.0	1.0	0.8925541941564562
GOTERM_CC_DIRECT	GO:0016282~eukaryotic 43S preinitiation complex	3	0.14734774066797643	0.5407480485683732	Q13347, P55884, P60228	2027	18	20587	1.6927314586416706	1.0	1.0	0.8925541941564562

Annotation Cluster 248	Enrichment Score: 0.37608496111838685
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	DOMAIN:Laminin EGF-like 6	4	0.19646365422396855	0.12453725163107361	Q13753, P55268, Q13751, P98160	1988	13	20516	3.1753598514161894	1.0	1.0	0.9947164494540331
UP_KW_CELLULAR_COMPONENT	KW-0084~Basement membrane	7	0.343811394891945	0.30795964837455314	Q13753, P53420, Q01955, P55268, Q13751, Q02388, P98160	1886	43	17662	1.5245012207452713	0.9999999999152227	0.6929092088427445	0.6049207378785865
UP_SEQ_FEATURE	DOMAIN:Laminin EGF-like 7	3	0.14734774066797643	0.32649009954084485	Q13753, P55268, P98160	1988	12	20516	2.5799798792756534	1.0	1.0	0.9947164494540331
UP_SEQ_FEATURE	DOMAIN:Laminin EGF-like 3	4	0.19646365422396855	0.36028595107331135	Q13753, P55268, Q13751, P98160	1988	22	20516	1.8763490031095664	1.0	1.0	0.9947164494540331
INTERPRO	IPR002049:EGF-like, laminin	6	0.29469548133595286	0.4741358273653696	Q13753, Q02505, P55268, Q13751, Q02763, P98160	2006	43	19139	1.3312852141250666	1.0	1.0	0.9889087656529517
UP_SEQ_FEATURE	DOMAIN:Laminin EGF-like 2	4	0.19646365422396855	0.49324495345299224	Q13753, P55268, Q13751, P98160	1988	27	20516	1.5288769654966838	1.0	1.0	0.9947164494540331
GOTERM_BP_DIRECT	GO:0009888~tissue development	5	0.2455795677799607	0.4962637462399109	Q13753, P55268, Q13751, P98160, Q13285	2003	35	19357	1.380571999144141	1.0	1.0	0.9768680566123877
UP_KW_DOMAIN	KW-0424~Laminin EGF-like domain	4	0.19646365422396855	0.5619890229293477	Q13753, P55268, Q13751, P98160	1311	32	14500	1.3825324180015255	0.999999999992308	0.922304911909205	0.7735460551496558
UP_SEQ_FEATURE	DOMAIN:Laminin EGF-like 1	3	0.14734774066797643	0.73216689952921	Q13753, P55268, Q13751	1988	26	20516	1.1907599442810708	1.0	1.0	0.9947164494540331
SMART	SM00180:EGF_Lam	4	0.19646365422396855	0.8050522260655343	Q13753, P55268, Q13751, P98160	1205	36	10374	0.9565698478561548	1.0	1.0	0.9881188118811881

Annotation Cluster 249	Enrichment Score: 0.3558261018219664
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0045109~intermediate filament organization	11	0.5402750491159135	0.16120345361131022	Q01546, Q07283, P78386, Q13515, P52594, Q04695, Q12934, P78385, Q13496, P58107, P48668	2003	68	19357	1.563294763736748	1.0	0.9553012598138241	0.9330612883056811
UP_SEQ_FEATURE	REGION:Tail	11	0.5402750491159135	0.17628606410298236	Q01546, P48681, P78386, Q13515, Q13459, Q04695, Q0VF96, Q12934, P78385, P48668, Q03252	1988	74	20516	1.5340420903801184	1.0	1.0	0.9947164494540331
UP_SEQ_FEATURE	REGION:Head	10	0.4911591355599214	0.26008923495833053	Q01546, P48681, P78386, Q13515, Q04695, Q0VF96, Q12934, P78385, P48668, Q03252	1988	72	20516	1.4333221551531412	1.0	1.0	0.9947164494540331
UP_SEQ_FEATURE	DOMAIN:IF rod	10	0.4911591355599214	0.3141417924111638	Q01546, P48681, P78386, Q13515, Q0D2I5, Q04695, Q12934, P78385, P48668, Q03252	1988	76	20516	1.3578841469871863	1.0	1.0	0.9947164494540331
UP_KW_CELLULAR_COMPONENT	KW-0403~Intermediate filament	11	0.5402750491159135	0.31897913583592813	Q01546, P48681, P78386, Q13515, Q0D2I5, Q04695, Q03001, Q12934, P78385, P48668, Q03252	1886	78	17662	1.3206759659569842	0.9999999999691606	0.6929546744021887	0.6049604300336568
UP_SEQ_FEATURE	REGION:Coil 1B	8	0.3929273084479371	0.49174280373647994	Q01546, P48681, P78386, Q04695, Q12934, P78385, P48668, Q03252	1988	68	20516	1.2141081784826608	1.0	1.0	0.9947164494540331
UP_SEQ_FEATURE	REGION:Coil 1A	8	0.3929273084479371	0.5075841333344566	Q01546, P48681, P78386, Q04695, Q12934, P78385, P48668, Q03252	1988	69	20516	1.1965124077800136	1.0	1.0	0.9947164494540331
UP_SEQ_FEATURE	REGION:Linker 1	8	0.3929273084479371	0.5075841333344566	Q01546, P48681, P78386, Q04695, Q12934, P78385, P48668, Q03252	1988	69	20516	1.1965124077800136	1.0	1.0	0.9947164494540331
SMART	SM01391:SM01391	10	0.4911591355599214	0.5110299052602305	Q01546, P48681, P78386, Q13515, Q0D2I5, Q04695, Q12934, P78385, P48668, Q03252	1205	75	10374	1.1478838174273858	1.0	1.0	0.9881188118811881
GOTERM_MF_DIRECT	GO:0030280~structural constituent of epidermis	5	0.2455795677799607	0.5443021562158032	Q01546, P78386, Q13835, P78385, P48668	2018	36	18913	1.301687589472525	1.0	1.0	0.9706510138740662
INTERPRO	IPR003054:Type II keratin	4	0.19646365422396855	0.573705613724639	Q01546, P78386, P78385, P48668	2006	28	19139	1.3629824811280442	1.0	1.0	0.9889087656529517
UP_SEQ_FEATURE	REGION:Linker 12	7	0.343811394891945	0.5796715113191775	Q01546, P48681, P78386, Q04695, Q12934, P78385, P48668	1988	63	20516	1.1466577241225129	1.0	1.0	0.9947164494540331
UP_SEQ_FEATURE	REGION:Coil 2	7	0.343811394891945	0.5796715113191775	Q01546, P78386, Q04695, Q12934, P78385, P48668, Q03252	1988	63	20516	1.1466577241225129	1.0	1.0	0.9947164494540331
INTERPRO	IPR018039:Intermediate filament protein, conserved site	7	0.343811394891945	0.6734941294090855	Q01546, P48681, P78386, Q04695, P78385, P48668, Q03252	2006	64	19139	1.043533462113659	1.0	1.0	0.9889087656529517
GOTERM_CC_DIRECT	GO:0005882~intermediate filament	13	0.6385068762278978	0.7161657558676104	P48681, P60329, Q13835, P78386, Q13515, Q0D2I5, Q04695, Q03001, Q12934, Q03252, P43007, Q01546, P48668	2027	138	20587	0.9567612592322488	1.0	1.0	0.8925541941564562
GOTERM_BP_DIRECT	GO:0031424~keratinization	8	0.3929273084479371	0.8351006805018264	P60371, Q01546, Q07283, P78386, Q04695, P78385, P48668, Q08188	2003	90	19357	0.8590225772452432	1.0	1.0	0.9768680566123877

Annotation Cluster 250	Enrichment Score: 0.35356496392858927
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	DOMAIN:PB1	3	0.14734774066797643	0.39913622211364413	Q13501, Q05513, Q13163	1988	14	20516	2.2114113250934175	1.0	1.0	0.9947164494540331
INTERPRO	IPR000270:Phox/Bem1p	3	0.14734774066797643	0.4396822898588086	Q13501, Q05513, Q13163	2006	14	19139	2.0444737216920665	1.0	1.0	0.9889087656529517
SMART	SM00666:PB1	3	0.14734774066797643	0.49550152223466876	Q13501, Q05513, Q13163	1205	14	10374	1.8448132780082986	1.0	1.0	0.9881188118811881

Annotation Cluster 251	Enrichment Score: 0.34434769826220873
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0051571~positive regulation of histone H3-K4 methylation	5	0.2455795677799607	0.2555024977704805	P51610, Q13485, Q13573, P61964, Q03164	2003	25	19357	1.9328007988017974	1.0	1.0	0.9768680566123877
GOTERM_BP_DIRECT	GO:0043984~histone H4-K16 acetylation	3	0.14734774066797643	0.4329179337020434	P51610, P61964, Q03164	2003	14	19357	2.0708579987162112	1.0	1.0	0.9768680566123877
GOTERM_CC_DIRECT	GO:0035097~histone methyltransferase complex	4	0.19646365422396855	0.45213604293205745	P51610, P45973, P61964, Q03164	2027	25	20587	1.625022200296004	1.0	1.0	0.8925541941564562
GOTERM_CC_DIRECT	GO:0071339~MLL1 complex	5	0.2455795677799607	0.45634763386163707	P61244, P49848, P51610, P61964, Q03164	2027	35	20587	1.4509126788357178	1.0	1.0	0.8925541941564562
GOTERM_BP_DIRECT	GO:0051568~histone H3-K4 methylation	3	0.14734774066797643	0.8315643252890899	P51610, P61964, Q03164	2003	30	19357	0.9664003994008986	1.0	1.0	0.9768680566123877

Annotation Cluster 252	Enrichment Score: 0.34164833788740123
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR011029:Death-like domain	19	0.9332023575638507	0.022340000725281615	Q13489, Q13158, P53355, Q12955, P55211, P49662, Q13546, P53804, P51878, P57730, Q01484, Q00653, P51617, P59044, P59047, P59046, P98170, P78560, Q13490	2006	104	19139	1.7430449037502875	1.0	0.6492150582588311	0.6417848429997886
INTERPRO	IPR000488:Death domain	8	0.3929273084479371	0.07661019324441531	Q00653, Q13158, P53355, Q12955, P51617, Q13546, Q01484, P78560	2006	36	19139	2.1201949706436243	1.0	1.0	0.9889087656529517
SMART	SM00005:DEATH	7	0.343811394891945	0.08485579392429196	Q00653, Q13158, P53355, Q12955, Q13546, Q01484, P78560	1205	27	10374	2.2319963116643615	1.0	0.8419025828567006	0.8302557091808175
UP_SEQ_FEATURE	DOMAIN:Death	8	0.3929273084479371	0.0870830617469788	Q00653, Q13158, P53355, Q12955, P51617, Q13546, Q01484, P78560	1988	40	20516	2.063983903420523	1.0	1.0	0.9947164494540331
UP_SEQ_FEATURE	REPEAT:ANK 10	4	0.19646365422396855	0.5425585523513542	P53355, Q12955, P57078, Q01484	1988	29	20516	1.4234371747727748	1.0	1.0	0.9947164494540331
UP_SEQ_FEATURE	REPEAT:ANK 9	5	0.2455795677799607	0.570778828232864	P53355, Q12955, Q05823, P57078, Q01484	1988	41	20516	1.2585267703783678	1.0	1.0	0.9947164494540331
UP_SEQ_FEATURE	REPEAT:ANK 8	5	0.2455795677799607	0.6630791586038385	P53355, Q12955, Q05823, P57078, Q01484	1988	46	20516	1.1217303822937625	1.0	1.0	0.9947164494540331
UP_SEQ_FEATURE	REPEAT:ANK 4	17	0.8349705304518664	0.6953594465393024	P53355, Q12955, Q13625, Q13507, Q01484, Q13418, Q00653, Q04721, Q05823, P57078, Q06547, P46531, P55273, P42771, P48995, P42772, P42773	1988	182	20516	0.963948526322772	1.0	1.0	0.9947164494540331
UP_SEQ_FEATURE	REPEAT:ANK 7	6	0.29469548133595286	0.7550147883536007	Q00653, P53355, Q12955, Q05823, P57078, Q01484	1988	64	20516	0.9674924547283702	1.0	1.0	0.9947164494540331
UP_SEQ_FEATURE	REPEAT:ANK 3	18	0.8840864440078585	0.852352246151797	P53355, Q12955, Q13625, Q13507, Q01484, Q13418, P58546, Q00653, Q04721, Q05823, P57078, Q06547, P46531, P55273, P42771, P48995, P42772, P42773	1988	217	20516	0.8560301903587424	1.0	1.0	0.9947164494540331
UP_SEQ_FEATURE	REPEAT:ANK 6	8	0.3929273084479371	0.8815465989952898	Q00653, P53355, Q04721, Q12955, Q05823, P57078, P46531, Q01484	1988	103	20516	0.8015471469594265	1.0	1.0	0.9947164494540331
UP_SEQ_FEATURE	REPEAT:ANK	15	0.7367387033398821	0.8900775684571998	P53355, Q12955, Q13625, Q01484, Q13418, P58546, Q00653, Q04721, Q05823, P57078, Q06547, P46531, P55273, Q13574, P42773	1988	190	20516	0.8147304881923118	1.0	1.0	0.9947164494540331
UP_KW_DOMAIN	KW-0040~ANK repeat	19	0.9332023575638507	0.9256043802056144	P53355, Q12955, Q13625, Q13507, Q01484, Q13418, P58546, Q00653, Q04721, Q05823, P57078, Q06547, P46531, P55273, P42771, P48995, P42772, Q13574, P42773	1311	266	14500	0.7900185245723004	1.0	1.0	0.9256043802056144
UP_SEQ_FEATURE	REPEAT:ANK 5	11	0.5402750491159135	0.9281403859990299	Q00653, P53355, Q04721, Q12955, Q05823, P57078, Q06547, P46531, Q13507, Q01484, Q13418	1988	151	20516	0.751782216477674	1.0	1.0	0.9947164494540331
UP_SEQ_FEATURE	REPEAT:ANK 2	19	0.9332023575638507	0.9450106109047414	P53355, Q12955, Q13625, Q13507, Q01484, Q13418, P58546, Q00653, Q04721, Q05823, P57078, Q06547, P46531, P55273, P42771, P48995, P42772, Q13574, P42773	1988	256	20516	0.7659315266599598	1.0	1.0	0.9947164494540331
UP_SEQ_FEATURE	REPEAT:ANK 1	18	0.8840864440078585	0.9653392940722895	P53355, Q12955, Q13625, Q13507, Q01484, Q13418, P58546, Q00653, Q04721, Q05823, P57078, Q06547, P46531, P55273, P42771, P48995, Q13574, P42773	1988	255	20516	0.7284649070895964	1.0	1.0	0.9947164494540331
INTERPRO	IPR002110:Ankyrin repeat	17	0.8349705304518664	0.9936601730016361	P53355, Q12955, Q13625, Q13507, Q01484, Q13418, P58546, Q00653, Q04721, Q05823, P57078, Q06547, P46531, P55273, P48995, Q13574, P42773	2006	257	19139	0.631108619666293	1.0	1.0	0.9936601730016361
SMART	SM00248:ANK	17	0.8349705304518664	0.9977332775570362	P53355, Q12955, Q13625, Q13507, Q01484, Q13418, P58546, Q00653, Q04721, Q05823, P57078, Q06547, P46531, P55273, P48995, Q13574, P42773	1205	247	10374	0.5925311203319502	1.0	1.0	0.9977332775570362

Annotation Cluster 253	Enrichment Score: 0.34034688191568685
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0035435~phosphate ion transmembrane transport	6	0.29469548133595286	0.02521773350805575	Q02978, P55851, Q00325, P57057, Q08357, Q06495	2003	17	19357	3.410824939061995	1.0	0.38646239784194697	0.37746532741135996
UP_SEQ_FEATURE	REPEAT:Solcar	5	0.2455795677799607	0.570778828232864	Q02978, P55851, Q00325, P55916, P53007	1988	41	20516	1.2585267703783678	1.0	1.0	0.9947164494540331
UP_SEQ_FEATURE	REPEAT:Solcar 3	5	0.2455795677799607	0.7264898481336343	Q02978, P55851, Q00325, P55916, P53007	1988	50	20516	1.0319919517102616	1.0	1.0	0.9947164494540331
UP_SEQ_FEATURE	REPEAT:Solcar 1	5	0.2455795677799607	0.7678871274832553	Q02978, P55851, Q00325, P55916, P53007	1988	53	20516	0.973577312934209	1.0	1.0	0.9947164494540331
UP_SEQ_FEATURE	REPEAT:Solcar 2	5	0.2455795677799607	0.7678871274832553	Q02978, P55851, Q00325, P55916, P53007	1988	53	20516	0.973577312934209	1.0	1.0	0.9947164494540331
INTERPRO	IPR023395:Mitochondrial carrier domain	5	0.2455795677799607	0.8199489192199398	Q02978, P55851, Q00325, P55916, P53007	2006	53	19139	0.9000827705562559	1.0	1.0	0.9889087656529517
INTERPRO	IPR018108:Mitochondrial substrate/solute carrier	5	0.2455795677799607	0.8199489192199398	Q02978, P55851, Q00325, P55916, P53007	2006	53	19139	0.9000827705562559	1.0	1.0	0.9889087656529517

Annotation Cluster 254	Enrichment Score: 0.332132144365923
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0002223~stimulatory C-type lectin receptor signaling pathway	9	0.44204322200392926	0.08802468369165252	Q09472, P43405, P49721, Q07444, P49720, Q13177, P60900, Q13241, Q13153	2003	45	19357	1.9328007988017974	1.0	0.7295059536211101	0.7125226287726576
GOTERM_BP_DIRECT	GO:0010498~proteasomal protein catabolic process	7	0.343811394891945	0.16265455828754988	Q13620, P49721, P46379, P49720, Q13794, P60900, P55072	2003	36	19357	1.8791118877239694	1.0	0.9569970967464438	0.9347176451636372
GOTERM_BP_DIRECT	GO:0031145~anaphase-promoting complex-dependent catabolic process	7	0.343811394891945	0.3772359097230793	Q12834, Q13042, Q13618, P49721, P49720, P60900, P60006	2003	48	19357	1.4093339157929772	1.0	1.0	0.9768680566123877
GOTERM_BP_DIRECT	GO:0043687~post-translational protein modification	9	0.44204322200392926	0.4711676351246117	Q12852, Q05655, P62877, P50747, P49721, P49720, P60900, P61081, P46977	2003	72	19357	1.2080004992511235	1.0	1.0	0.9768680566123877
GOTERM_BP_DIRECT	GO:1902036~regulation of hematopoietic stem cell differentiation	5	0.2455795677799607	0.47303149667374594	Q00534, P49721, P49720, P78527, P60900	2003	34	19357	1.4211770579424983	1.0	1.0	0.9768680566123877
GOTERM_BP_DIRECT	GO:0002479~antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent	4	0.19646365422396855	0.48607633147159046	P49721, P49720, P60900, Q03518	2003	25	19357	1.5462406390414378	1.0	1.0	0.9768680566123877
GOTERM_CC_DIRECT	GO:0005839~proteasome core complex	3	0.14734774066797643	0.6263145595601585	P49721, P49720, P60900	2027	21	20587	1.4509126788357176	1.0	1.0	0.8925541941564562
GOTERM_BP_DIRECT	GO:0010972~negative regulation of G2/M transition of mitotic cell cycle	4	0.19646365422396855	0.6777871024626648	Q13642, P49721, P49720, P60900	2003	33	19357	1.1713944235162408	1.0	1.0	0.9768680566123877
GOTERM_BP_DIRECT	GO:0070498~interleukin-1-mediated signaling pathway	5	0.2455795677799607	0.6805377128682825	P51617, Q04206, P49721, P49720, P60900	2003	44	19357	1.098182272046476	1.0	1.0	0.9768680566123877
GOTERM_BP_DIRECT	GO:0036388~pre-replicative complex assembly	3	0.14734774066797643	0.703580087409772	P49721, P49720, P60900	2003	23	19357	1.2605222600881287	1.0	1.0	0.9768680566123877
INTERPRO	IPR001353:Proteasome, subunit alpha/beta	3	0.14734774066797643	0.7105734235190414	P49721, P49720, P60900	2006	23	19139	1.24446226537778	1.0	1.0	0.9889087656529517
GOTERM_BP_DIRECT	GO:0006521~regulation of cellular amino acid metabolic process	3	0.14734774066797643	0.7258685070453064	P49721, P49720, P60900	2003	24	19357	1.2080004992511233	1.0	1.0	0.9768680566123877
GOTERM_BP_DIRECT	GO:0061418~regulation of transcription from RNA polymerase II promoter in response to hypoxia	3	0.14734774066797643	0.7843500716515968	P49721, P49720, P60900	2003	27	19357	1.073778221556554	1.0	1.0	0.9768680566123877

Annotation Cluster 255	Enrichment Score: 0.32691347230979106
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR000313:PWWP	4	0.19646365422396855	0.467144922305172	P55201, P52948, P51858, P52701	2006	24	19139	1.5901462279827183	1.0	1.0	0.9889087656529517
UP_SEQ_FEATURE	DOMAIN:PWWP	4	0.19646365422396855	0.46761620106176743	P55201, P52948, P51858, P52701	1988	26	20516	1.5876799257080947	1.0	1.0	0.9947164494540331
SMART	SM00293:PWWP	4	0.19646365422396855	0.47854017176500485	P55201, P52948, P51858, P52701	1205	22	10374	1.565296114673708	1.0	1.0	0.9881188118811881

Annotation Cluster 256	Enrichment Score: 0.3177167084252005
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	DOMAIN:EGF-like 14	3	0.14734774066797643	0.39913622211364413	Q07954, P82279, P78504	1988	14	20516	2.2114113250934175	1.0	1.0	0.9947164494540331
UP_SEQ_FEATURE	DOMAIN:EGF-like 13	3	0.14734774066797643	0.43408123036341	Q07954, P82279, P78504	1988	15	20516	2.063983903420523	1.0	1.0	0.9947164494540331
UP_SEQ_FEATURE	DOMAIN:EGF-like 9	3	0.14734774066797643	0.6429211679606082	Q07954, P82279, P78504	1988	22	20516	1.4072617523321747	1.0	1.0	0.9947164494540331

Annotation Cluster 257	Enrichment Score: 0.3176656015489495
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0031225~anchored component of membrane	13	0.6385068762278978	0.3985770198970817	P52961, P56159, Q13421, Q10588, Q13449, Q10589, P52803, Q13508, P52797, P52798, Q05329, Q03405, P55290	2027	110	20587	1.200300488855003	1.0	0.9504784329835039	0.8475546855323712
UP_SEQ_FEATURE	LIPID:GPI-anchor amidated serine	7	0.343811394891945	0.4792115805571035	P52961, Q12860, P56159, Q13421, Q10589, Q13508, P52798	1988	57	20516	1.2673585371880405	1.0	1.0	0.9947164494540331
UP_KW_PTM	KW-0336~GPI-anchor	18	0.8840864440078585	0.583396252505624	P52961, P55259, Q12860, P56159, Q13421, Q10588, Q13449, P78333, Q10589, P52803, Q13508, P51654, P52797, P52798, Q03405, Q02246, Q12891, P55290	1733	142	14104	1.0316393455946296	0.9999999999993221	0.8370467970732866	0.583396252505624

Annotation Cluster 258	Enrichment Score: 0.31145651743291813
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0021819~layer formation in cerebral cortex	4	0.19646365422396855	0.17019047568811152	Q00535, P78509, P43034, Q13319	2003	14	19357	2.7611439982882824	1.0	0.9650453681561242	0.9425785481123191
BIOCARTA	h_Lis1Pathway:Lissencephaly gene (LIS1) in neuronal migration and development	5	0.2455795677799607	0.7246972023148979	P63167, P68400, Q00535, P78509, P43034	400	19	1623	1.0677631578947369	1.0	1.0	1.0
UP_KW_DISEASE	KW-0451~Lissencephaly	4	0.19646365422396855	0.9430584500488508	Q00535, P78509, P43034, P78560	773	34	4570	0.6955330644547599	1.0	1.0	1.0

Annotation Cluster 259	Enrichment Score: 0.31008847353722235
